model,selected,rho,condition_number,full_cov_condition_number,NIS_per_frame,ACF_lag_1,ACF_lag_2,ACF_lag_3,ACF_lag_5,ACF_lag_10,Ljung_Box_pvalue,Ljung_Box_pvalue_proxy
W0_IDENTITY,False,0.35120835963535885,6.415417555919879,,1.4525877911013973e-07,0.34145444578798984,0.12748965172758114,0.05917887087132906,0.012465022994330277,0.0015546667533411311,0.0,0.6585455542120102
W1_CHANNEL_COV,False,0.35120835963535885,6.415417555919879,,0.9971203705134806,0.3414544457879898,0.1274896517275812,0.05917887087132909,0.01246502299433027,0.0015546667533411348,0.0,0.6585455542120102
W2_SEPARABLE_AR1,True,0.35120835963535885,6.415417555919879,27.549411612518696,0.9976034614009995,-0.0026167200445235384,0.006475043561535147,0.017507112109284732,0.005313809319253634,0.0011416961083973176,0.5979726931824226,0.9973832799554765
