architecture,model_seed,split,subset_name,pmu_count,pmu_buses,subset_predeclared_without_test_selection,detection_precision,detection_recall,detection_f1,event_macro_f1_all_labels,event_weighted_f1_all_labels,event_macro_f1_abnormal,event_weighted_f1_abnormal,normal_minutes,false_positive_samples,false_positive_fraction,false_alarm_episodes,false_alarm_episodes_per_min,event_scenarios,detected_event_scenarios,scenario_detection_rate,delay_mean_s,delay_median_s,delay_p95_s,physical_n,physical_top1,physical_top3,physical_prediction_coverage,physical_electrical_distance_conditional,physical_electrical_distance_penalized,integrity_n,integrity_top1,integrity_top3,integrity_prediction_coverage,integrity_electrical_distance_conditional,integrity_electrical_distance_penalized,scenario_physical_top1,fitted_classifiers,fitted_trees,fitted_nodes,depth_mean,depth_max,serialized_bytes,inference_seconds_mean,inference_seconds_p50,inference_seconds_p95
typed,29,test,leave_BUS22_out,7,"[2, 5, 6, 10, 19, 29, 39]",True,0.9772274763563962,0.9499213741381396,0.963380972827087,0.777260470997367,0.9339059632648801,0.7591836481482594,0.8771805479250403,7.1509094444444425,183,0.014173960188986135,42,5.873378809548469,137,129,0.9416058394160584,0.026173385012919964,0.00010000000000021103,0.13343333333333307,7915,0.455085281111813,0.6073278584965256,0.9480732785849653,0.01815892473214174,0.023609987001652216,2212,0.8141952983725136,0.8164556962025317,0.8209764918625678,0.00042271943729876556,0.022391098443631092,0.5454545454545454,12,360,178942,13.602777777777778,14,28658905,0.3181042000069283,0.3181042000069283,0.3181042000069283
typed,47,validation,leave_BUS22_out,7,"[2, 5, 6, 10, 19, 29, 39]",True,0.9835365087344476,0.9466553767993227,0.9647435897435898,0.7544278594666698,0.9227977206461122,0.7308150855184742,0.8441214887233074,7.1509094444444425,131,0.010146386801951825,35,4.894482341290391,137,128,0.9343065693430657,0.02872161458333339,0.00010000000000021103,0.13343333333333307,7915,0.47492103600758057,0.6093493367024637,0.9495893872394188,0.018275058230156897,0.02356111103611097,2212,0.7834538878842676,0.788878842676311,0.7952079566003617,0.000910539768741538,0.025941132212588192,0.5867768595041323,12,360,176806,13.594444444444445,14,27821849,0.3206586000014795,0.3206586000014795,0.3206586000014795
typed,47,test,leave_BUS22_out,7,"[2, 5, 6, 10, 19, 29, 39]",True,0.9850333291409885,0.9473811539857264,0.9658404242200025,0.7719966938193742,0.9348223781370756,0.750331194856708,0.8731559154047682,7.1509094444444425,119,0.009216946789559291,30,4.195270578248906,137,128,0.9343065693430657,0.02898281250000006,0.00010000000000021103,0.13343333333333307,7915,0.4525584333543904,0.6184459886291851,0.9492103600758054,0.018118213275267504,0.023451976937943833,2212,0.8105786618444847,0.8146473779385172,0.8173598553345389,0.00041827335899750093,0.022831270034205525,0.5702479338842975,12,360,176806,13.594444444444445,14,27821849,0.32424890001129825,0.32424890001129825,0.32424890001129825
typed,11,validation,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.974956607984131,0.9512519656465465,0.9629584277230148,0.7503702502183188,0.918145602498179,0.7286575478709549,0.838369262524267,7.1509094444444425,202,0.01564557354194098,34,4.754639988682094,137,128,0.9343065693430657,0.023771354166666737,0.00010000000000021103,0.12176666666666616,7915,0.46140240050536957,0.6194567277321541,0.9487049905243209,0.018264270396476937,0.02364361433298735,2212,0.788878842676311,0.7943037974683544,0.7970162748643761,0.0006253946823483401,0.025492846254204327,0.5785123966942148,12,360,185254,13.6,14,29994535,0.30940120000741445,0.30940120000741445,0.30940120000741445
typed,11,test,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.9723770593335811,0.9495584855449377,0.9608323133414932,0.749869221303497,0.9291413376675836,0.729529800098306,0.8698903414298634,7.1509094444444425,223,0.017272093563627914,37,5.174167046506984,137,128,0.9343065693430657,0.026376302083333397,0.00010000000000021103,0.13343333333333307,7915,0.4461149715729627,0.6181933038534428,0.9468098547062539,0.018886809583843273,0.02443178480463415,2212,0.798372513562387,0.8028933092224232,0.8056057866184448,0.0005183029990158538,0.02435427506914512,0.5702479338842975,12,360,185254,13.6,14,29994535,0.3197832000005292,0.3197832000005292,0.3197832000005292
typed,29,validation,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.9797348011008257,0.9473811539857264,0.9632863907508763,0.7505311340119647,0.9181069579357329,0.7274888045145431,0.8354377103944504,7.1509094444444425,162,0.012547440167299202,32,4.4749552834654995,137,128,0.9343065693430657,0.02741875000000006,0.00010000000000021103,0.13343333333333307,7915,0.463802905874921,0.6229943145925458,0.9470625394819963,0.018166234238263752,0.023723012962922105,2212,0.7640144665461122,0.7689873417721519,0.77124773960217,0.00039594262597294246,0.028472774390181282,0.5537190082644629,12,360,183312,13.597222222222221,14,29502270,0.3967084000032628,0.3967084000032628,0.3967084000032628
typed,29,test,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.977977977977978,0.9454457481553163,0.961436742727105,0.7664153817965081,0.9308563927508599,0.7462792368330387,0.8707287960705808,7.1509094444444425,176,0.013631786848423824,26,3.6359011678157187,137,128,0.9343065693430657,0.029240104166666718,0.00010000000000021103,0.13343333333333307,7915,0.44333543903979783,0.6210991787744788,0.9450410612760581,0.01907373306486058,0.02479282864478787,2212,0.7897830018083183,0.7902350813743219,0.7938517179023508,0.00023094480039231115,0.025567400092359523,0.5702479338842975,12,360,183312,13.597222222222221,14,29502270,0.3229693000030238,0.3229693000030238,0.3229693000030238
typed,47,validation,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.9815535198895721,0.9461715253417201,0.9635378171963538,0.7527746905251802,0.9194786579218212,0.729547914092753,0.8377529412442364,7.1509094444444425,147,0.011385640151808535,27,3.7757435204240153,137,128,0.9343065693430657,0.026900260416666735,0.00010000000000021103,0.12176666666666616,7915,0.4779532533164877,0.6207201516108655,0.9385975994946304,0.01773176469453828,0.024203775008004004,2212,0.7811934900542495,0.7875226039783002,0.7956600361663653,0.0009582040292845821,0.025923801588897993,0.628099173553719,12,360,185828,13.641666666666667,14,29421838,0.33503310001106,0.33503310001106,0.33503310001106
typed,47,test,leave_BUS29_out,7,"[2, 5, 6, 10, 19, 22, 39]",True,0.9813836477987421,0.9437522680537075,0.9622001603255843,0.7615018764468249,0.9302740460304607,0.7398516452457249,0.8667264248100385,7.1509094444444425,148,0.01146309348617458,28,3.9155858730323123,137,128,0.9343065693430657,0.03028645833333339,0.00010000000000021103,0.13343333333333307,7915,0.449273531269741,0.6165508528111181,0.9393556538218573,0.01888307128055094,0.0252053599969627,2212,0.8006329113924051,0.8028933092224232,0.8069620253164557,0.0003579029731110798,0.024058540859821148,0.5702479338842975,12,360,185828,13.641666666666667,14,29421838,0.315474400005769,0.315474400005769,0.315474400005769
typed,11,validation,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.975540104296002,0.9504052255957421,0.9628086514306722,0.7465577521522806,0.9175432627287392,0.7237220190792355,0.8366584147783962,7.1509094444444425,197,0.015258306870110759,26,3.6359011678157187,137,128,0.9343065693430657,0.0263778645833334,0.00010000000000021103,0.13343333333333307,7915,0.4816171825647505,0.619330385344283,0.948831332912192,0.017416476313956045,0.022825951128026815,2212,0.7784810126582279,0.7848101265822784,0.7879746835443038,0.0006300605220309164,0.026604204402244144,0.628099173553719,12,360,184550,13.625,14,29317408,0.34234139999898616,0.34234139999898616,0.34234139999898616
typed,11,test,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.9783285589737203,0.9501632998669408,0.9640402552773687,0.7450661110098855,0.9289927956256524,0.7217017406611094,0.8634356602143957,7.1509094444444425,174,0.013476880179691736,29,4.055428225640609,137,128,0.9343065693430657,0.027156770833333392,0.00010000000000021103,0.13343333333333307,7915,0.46114971572962726,0.6169298799747315,0.9519898926089703,0.018398959089927558,0.02342734660201467,2212,0.7848101265822784,0.7911392405063291,0.7929475587703436,0.0005755895912693352,0.02595181014184051,0.5867768595041323,12,360,184550,13.625,14,29317408,0.43136210000375286,0.43136210000375286,0.43136210000375286
typed,29,validation,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.9749535027898326,0.9511310027821459,0.9628949301983836,0.7472480319809569,0.9161730992189002,0.7244655894089471,0.8333159659423974,7.1509094444444425,202,0.01564557354194098,24,3.3562164625991247,137,128,0.9343065693430657,0.02507109375000006,0.00010000000000021103,0.12176666666666616,7915,0.4890713834491472,0.6214782059380922,0.9508528111181301,0.01708801483320201,0.02229992495873218,2212,0.7811934900542495,0.786618444846293,0.7897830018083183,0.0005672033150581925,0.026333032969060564,0.6363636363636364,12,360,184378,13.569444444444445,14,29347254,0.33222729999397416,0.33222729999397416,0.33222729999397416
typed,29,test,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.9770157783575599,0.9512519656465465,0.9639617553321893,0.7591061061783869,0.9290594509830105,0.7376819535176171,0.8643618393519943,7.1509094444444425,185,0.014328866857718225,33,4.614797636073797,137,128,0.9343065693430657,0.026112760416666724,0.00010000000000021103,0.13343333333333307,7915,0.4739102969046115,0.6275426405559065,0.9483259633607075,0.017069335284876738,0.02255017518894706,2212,0.7852622061482821,0.7879746835443038,0.7938517179023508,0.0006159016845214085,0.02587299877614374,0.6115702479338843,12,360,184378,13.569444444444445,14,29347254,0.34304310000152327,0.34304310000152327,0.34304310000152327
typed,47,validation,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.9750434566674944,0.9499213741381396,0.9623184853869248,0.7530301212683781,0.9173217534162903,0.7308372249791439,0.8368082742033263,7.1509094444444425,201,0.015568120207574936,26,3.6359011678157187,137,128,0.9343065693430657,0.02351015625000007,0.00010000000000021103,0.10009999999999986,7915,0.501452937460518,0.6275426405559065,0.9475679090334808,0.01717425939844092,0.022730001431219383,2212,0.7839059674502713,0.7884267631103075,0.7933996383363472,0.0006458993878910536,0.0259521873139631,0.6694214876033058,12,360,178954,13.605555555555556,14,28072577,0.3089888999966206,0.3089888999966206,0.3089888999966206
typed,47,test,leave_BUS39_out,7,"[2, 5, 6, 10, 19, 22, 29]",True,0.977589641434263,0.9498004112737389,0.9634946929259464,0.7587715138098164,0.9303761051983463,0.737207999208413,0.8678564530815119,7.1509094444444425,180,0.013941600185888003,30,4.195270578248906,137,128,0.9343065693430657,0.024810677083333395,0.00010000000000021103,0.13343333333333307,7915,0.4674668351231838,0.6140240050536955,0.9445356917245736,0.01700763070972788,0.02289391061225184,2212,0.7933996383363472,0.7956600361663653,0.7988245931283906,0.00031073320066056336,0.02501995060722342,0.6198347107438017,12,360,178954,13.605555555555556,14,28072577,0.3159862000029534,0.3159862000029534,0.3159862000029534
typed,11,validation,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.9815981850264683,0.9420587879520987,0.9614221344361459,0.7308512734437311,0.9124980939067454,0.7046823047529627,0.8217243940380439,7.1509094444444425,146,0.011308186817442492,20,2.7968470521659374,137,127,0.927007299270073,0.029218110236220545,0.00010000000000021103,0.13343333333333307,7915,0.46102337334175614,0.6042956411876185,0.9476942514213519,0.018336589731011037,0.023818147875449284,2212,0.7061482820976492,0.7088607594936709,0.7115732368896925,0.00043741295249148557,0.03582667445966783,0.628099173553719,12,360,193088,13.675,14,30925890,0.4327899000054458,0.4327899000054458,0.4327899000054458
typed,11,test,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.9838056680161943,0.9406072335792911,0.9617216003957703,0.7301702856701614,0.9223795434515214,0.7037524779123658,0.8456129743342299,7.1509094444444425,128,0.009914026798853691,19,2.6570046995576404,137,127,0.927007299270073,0.03131627296587933,0.00010000000000021103,0.13343333333333307,7915,0.4169298799747315,0.5920404295641187,0.9470625394819963,0.01899130093344165,0.024504402722499305,2212,0.7255877034358047,0.7278481012658228,0.7305605786618445,0.00029186123777062646,0.03339063951395022,0.48760330578512395,12,360,193088,13.675,14,30925890,0.31454520000261255,0.31454520000261255,0.31454520000261255
typed,29,validation,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.9797941767068273,0.9443570823757107,0.961749307052664,0.7082755353602231,0.9055046823227121,0.6795405042400215,0.8044702041938269,7.1509094444444425,161,0.012469986832933157,26,3.6359011678157187,137,127,0.927007299270073,0.028167454068241546,0.00010000000000021103,0.13343333333333307,7915,0.4626658243840809,0.602905874921036,0.9456727732154138,0.019062298247539286,0.024716278318576663,2212,0.6993670886075949,0.705244122965642,0.7079566003616636,0.0007463726067407871,0.03648915698152686,0.5537190082644629,12,360,189154,13.605555555555556,14,30173125,0.3205302999995183,0.3205302999995183,0.3205302999995183
typed,29,test,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.982526712759271,0.9454457481553163,0.9636296387621748,0.7293704057894446,0.9216557726982879,0.7029315616872571,0.8427272303524425,7.1509094444444425,139,0.010766013476880179,23,3.216374109990828,137,127,0.927007299270073,0.027377690288713986,0.00010000000000021103,0.13343333333333307,7915,0.42691092861655083,0.5771320277953254,0.9475679090334808,0.018621297313190857,0.02410116812239115,2212,0.7197106690777577,0.7269439421338155,0.7310126582278481,0.0007263886752714697,0.03365274970823116,0.5371900826446281,12,360,189154,13.605555555555556,14,30173125,0.3367017999989912,0.3367017999989912,0.3367017999989912
typed,47,validation,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.9788326653306614,0.9453247852909157,0.9617869669558796,0.7282495377425232,0.9105166570417443,0.702062469095348,0.8177897596009361,7.1509094444444425,169,0.013089613507861513,28,3.9155858730323123,137,127,0.927007299270073,0.02973753280839901,0.00010000000000021103,0.13343333333333307,7915,0.47353126974099813,0.613518635502211,0.9531269740998105,0.018369605467088313,0.023280275483854865,2212,0.7084086799276673,0.7106690777576854,0.7147377938517179,0.00047685715286384687,0.035466583286957884,0.6115702479338843,12,360,183272,13.669444444444444,14,29131549,0.33670010000059847,0.33670010000059847,0.33670010000059847
typed,47,test,fixed_6_00,6,"[2, 5, 6, 10, 19, 29]",True,0.9799121155053359,0.9441151566469094,0.9616806308526368,0.7243573466387255,0.9202028043521403,0.6981260012265227,0.8421360236868205,7.1509094444444425,160,0.012392533498567114,26,3.6359011678157187,137,127,0.927007299270073,0.029736745406824205,0.00010000000000021103,0.13343333333333307,7915,0.4127605811749842,0.5901452937460518,0.9540113708149084,0.01972147219238891,0.024477317560358206,2212,0.7246835443037974,0.7273960216998192,0.7292043399638336,0.0003658861005093011,0.03361122335376298,0.5454545454545454,12,360,183272,13.669444444444444,14,29131549,0.3981098999938695,0.3981098999938695,0.3981098999938695
typed,11,validation,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.9775336994508238,0.9473811539857264,0.9622212666625715,0.7283101706289413,0.9114034462968355,0.7025007080681942,0.8203719898512795,7.1509094444444425,180,0.013941600185888003,27,3.7757435204240153,137,127,0.927007299270073,0.024483464566929205,0.00010000000000021103,0.10009999999999986,7915,0.4372710044219836,0.5936828806064435,0.9523689197725838,0.019823060877145752,0.024743919086605812,2212,0.7011754068716094,0.7034358047016275,0.7084086799276673,0.00046725952244844256,0.03623610146235571,0.5867768595041323,12,360,191582,13.616666666666667,14,31139400,0.3356469999998808,0.3356469999998808,0.3356469999998808
typed,11,test,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.9769913717644116,0.9450828595621145,0.9607722577471717,0.7241480857676412,0.9199912268840267,0.6983338472407787,0.8440068021949229,7.1509094444444425,184,0.01425141352335218,31,4.3351129308572025,137,127,0.927007299270073,0.025797375328084057,0.00010000000000021103,0.13343333333333307,7915,0.4198357548957675,0.6082122552116235,0.9514845230574858,0.02049406884721788,0.025473741505047214,2212,0.6975587703435805,0.7020795660036167,0.7093128390596745,0.0009285728734231822,0.03645240580723357,0.5041322314049587,12,360,191582,13.616666666666667,14,31139400,0.32684989999688696,0.32684989999688696,0.32684989999688696
typed,29,validation,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.9801507537688442,0.9437522680537075,0.9616071978800764,0.715296373025717,0.9089488440788482,0.6874326519714586,0.8132250411116829,7.1509094444444425,158,0.012237626829835025,24,3.3562164625991247,137,127,0.927007299270073,0.028422047244094546,0.00010000000000021103,0.13343333333333307,7915,0.44902084649399876,0.6032849020846494,0.9513581806696146,0.01948597370711215,0.024527649844160778,2212,0.7025316455696202,0.7056962025316456,0.7079566003616636,0.0004106639569929157,0.036251489827139355,0.6033057851239669,12,360,186272,13.713888888888889,14,29926289,0.3396690000081435,0.3396690000081435,0.3396690000081435
typed,29,test,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.9809679858835392,0.9414539736300955,0.9608048885871242,0.7291369404832599,0.9219244760631841,0.7030903926959521,0.846785487422268,7.1509094444444425,151,0.011695453489272712,23,3.216374109990828,137,127,0.927007299270073,0.03025774278215228,0.00010000000000021103,0.15676666666666594,7915,0.3978521794061908,0.6027795325331649,0.9502210991787745,0.021265037784171385,0.026336011431216166,2212,0.711121157323689,0.713381555153707,0.7151898734177216,0.00041032672738105337,0.03536355017037193,0.5454545454545454,12,360,186272,13.713888888888889,14,29926289,0.3360548999917228,0.3360548999917228,0.3360548999917228
typed,47,validation,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.977264209868832,0.9462924882061208,0.9615290068829891,0.7266411173378873,0.9102920094416307,0.7006847444342468,0.8183013142168092,7.1509094444444425,182,0.014096506854620092,27,3.7757435204240153,137,127,0.927007299270073,0.027108136482939693,0.00010000000000021103,0.13343333333333307,7915,0.45483259633607076,0.6179406190777006,0.9489576753000631,0.019191043820921613,0.02449658385616391,2212,0.7029837251356239,0.711121157323689,0.7147377938517179,0.0007700669171076552,0.03567615138698929,0.5867768595041323,12,360,185812,13.7,14,29786204,0.4239471000037156,0.4239471000037156,0.4239471000037156
typed,47,test,fixed_6_01,6,"[2, 5, 6, 10, 19, 22]",True,0.9771164186569964,0.945203822426515,0.9608952287260206,0.7473744998820492,0.9231032353914481,0.7243945856581304,0.8517882495036211,7.1509094444444425,183,0.014173960188986135,20,2.7968470521659374,137,127,0.927007299270073,0.028943832020997425,0.00010000000000021103,0.13343333333333307,7915,0.4127605811749842,0.6046746683512318,0.9485786481364498,0.02071284848703644,0.02597953284359399,2212,0.7056962025316456,0.7106690777576854,0.7129294755877035,0.0006229520084160292,0.03579254353573872,0.512396694214876,12,360,185812,13.7,14,29786204,0.3365140999958385,0.3365140999958385,0.3365140999958385
typed,11,validation,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.97980431510286,0.9448409338333131,0.9620050495720179,0.7233487387943203,0.9106733679686023,0.6969868700264519,0.8175068700549513,7.1509094444444425,161,0.012469986832933157,31,4.3351129308572025,137,127,0.927007299270073,0.027903412073490886,0.00010000000000021103,0.13343333333333307,7915,0.48717624763108025,0.6229943145925458,0.9512318382817435,0.017183787969010794,0.022350832735134246,2212,0.7029837251356239,0.7088607594936709,0.7115732368896925,0.0005863363129979591,0.0359326443373519,0.6198347107438017,12,360,185474,13.683333333333334,14,29571536,0.33119550000992604,0.33119550000992604,0.33119550000992604
typed,11,test,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.9817633002138095,0.94423611951131,0.9626341102478727,0.7242315622324678,0.9192100871236143,0.6973260664516979,0.8377850001401224,7.1509094444444425,145,0.011230733483076447,24,3.3562164625991247,137,128,0.9343065693430657,0.029504427083333392,0.00010000000000021103,0.13343333333333307,7915,0.4443461781427669,0.6104864181933038,0.9498420720151611,0.01828019197325373,0.02353949077599825,2212,0.7151898734177216,0.722875226039783,0.7273960216998192,0.0008447161646239841,0.03418152802847697,0.5702479338842975,12,360,185474,13.683333333333334,14,29571536,0.33301569998729974,0.33301569998729974,0.33301569998729974
typed,29,validation,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.9804682609240015,0.9472601911213258,0.9635781961363357,0.7194376840565387,0.9107449908203697,0.6919020768459176,0.8158602530172563,7.1509094444444425,156,0.012082720161102935,21,2.9366894047742345,137,127,0.927007299270073,0.026058267716535497,0.00010000000000021103,0.13343333333333307,7915,0.4832596336070752,0.6255211623499685,0.9545167403663929,0.016773298711795653,0.021610974582617036,2212,0.7002712477396021,0.705244122965642,0.7075045207956601,0.00040212393499144576,0.03630092887756337,0.6033057851239669,12,360,190866,13.697222222222223,14,30298938,0.3428270000003977,0.3428270000003977,0.3428270000003977
typed,29,test,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.9827889447236181,0.9462924882061208,0.964195476674678,0.7126769280022273,0.9208465431480615,0.6839516649143971,0.8400302410228575,7.1509094444444425,137,0.01061110680814809,21,2.9366894047742345,137,127,0.927007299270073,0.02789711286089245,0.00010000000000021103,0.12343333333333273,7915,0.4496525584333544,0.6157927984838913,0.9519898926089703,0.017982796327021017,0.02303116385804742,2212,0.7179023508137432,0.7197106690777577,0.722875226039783,0.0003153867495207861,0.03435173819252576,0.5785123966942148,12,360,190866,13.697222222222223,14,30298938,0.4124368999910075,0.4124368999910075,0.4124368999910075
typed,47,validation,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.9784542152073156,0.9448409338333131,0.9613538461538461,0.7251169953082927,0.9101883138153528,0.6987708286323346,0.8175533022571418,7.1509094444444425,172,0.013321973510959647,26,3.6359011678157187,137,127,0.927007299270073,0.02947664041994757,0.00010000000000021103,0.13343333333333307,7915,0.48894504106127606,0.6310802274162982,0.9518635502210991,0.016908413780437895,0.022021783450674456,2212,0.6952983725135624,0.7020795660036167,0.705244122965642,0.0004168479657369393,0.03658873799054895,0.6115702479338843,12,360,181664,13.713888888888889,14,28370910,0.32781199998862576,0.32781199998862576,0.32781199998862576
typed,47,test,fixed_6_02,6,"[2, 5, 10, 19, 22, 29]",True,0.9798640825572615,0.9418168622232974,0.9604638253253562,0.7233005101857092,0.918885475128523,0.6964293993764319,0.8398924930230455,7.1509094444444425,160,0.012392533498567114,21,2.9366894047742345,137,127,0.927007299270073,0.030261679790026304,0.00010000000000021103,0.13343333333333307,7915,0.42943777637397346,0.6051800379027164,0.9494630448515476,0.018768960328508475,0.024043301078916928,2212,0.7224231464737794,0.7278481012658228,0.7292043399638336,0.00036209889841581466,0.03360846170956009,0.5867768595041323,12,360,181664,13.713888888888889,14,28370910,0.30723929998930544,0.30723929998930544,0.30723929998930544
typed,11,validation,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9873257287705957,0.9423007136809,0.9642879247385034,0.7288280560488005,0.9142566263733644,0.7016080020924983,0.8206053842554756,7.1509094444444425,100,0.007745333436604446,31,4.3351129308572025,137,127,0.927007299270073,0.0339385826771654,0.00010000000000021103,0.16676666666666629,7915,0.4825015792798484,0.6176879343019583,0.9402400505369551,0.01762601711906534,0.02393122728485879,2212,0.6984629294755877,0.7093128390596745,0.7120253164556962,0.0004365260729762015,0.03577057391707682,0.6198347107438017,12,360,184546,13.666666666666666,14,29083087,0.33202519999758806,0.33202519999758806,0.33202519999758806
typed,11,test,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9874492900608519,0.9421797508164993,0.9642835035592696,0.7419958516589349,0.9250622192414856,0.7173330825330095,0.8482927786566733,7.1509094444444425,99,0.007667880102238401,36,5.034324693898688,137,127,0.927007299270073,0.031574803149606354,0.00010000000000021103,0.13343333333333307,7915,0.4726468730259002,0.6262792166771952,0.9427668982943778,0.01809044906705483,0.024102473270927585,2212,0.7215189873417721,0.7260397830018083,0.7292043399638336,0.0005512848510157588,0.03374641692725616,0.6033057851239669,12,360,184546,13.666666666666666,14,29083087,0.33410220000951085,0.33410220000951085,0.33410220000951085
typed,29,validation,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9875539751079502,0.9406072335792911,0.963509076265411,0.7257102883295705,0.9131303247880848,0.6981495733415353,0.8183612378630011,7.1509094444444425,98,0.007590426767872357,28,3.9155858730323123,137,127,0.927007299270073,0.035778215223097154,0.00010000000000021103,0.13343333333333307,7915,0.4825015792798484,0.6342387871130765,0.9447883765003159,0.017471147705044463,0.023305019316805533,2212,0.6989150090415913,0.7043399638336347,0.7066003616636528,0.0005556675132660862,0.03652039285623774,0.5950413223140496,12,360,184324,13.713888888888889,14,29509967,0.3165004000038607,0.3165004000038607,0.3165004000038607
typed,29,test,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9863065804488399,0.9409701221724931,0.9631051132846354,0.7448757221929261,0.928239784607954,0.7203880457727128,0.8580866341306481,7.1509094444444425,108,0.008364960111532802,28,3.9155858730323123,137,127,0.927007299270073,0.0339385826771654,0.00010000000000021103,0.13343333333333307,7915,0.4809854706253948,0.6403032217308907,0.9463044851547694,0.01785725248403772,0.02351019415344399,2212,0.7201627486437613,0.7246835443037974,0.7260397830018083,0.0004301973265104313,0.03404642564659515,0.628099173553719,12,360,184324,13.713888888888889,14,29509967,0.310634299996309,0.310634299996309,0.310634299996309
typed,47,validation,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9864333713706098,0.9410910850368936,0.9632289216293178,0.7252163683341898,0.9114914894037481,0.6976250733378344,0.8149900794459481,7.1509094444444425,107,0.008287506777166756,33,4.614797636073797,137,127,0.927007299270073,0.03499160104986882,0.00010000000000021103,0.16676666666666629,7915,0.4939987365761213,0.6277953253316487,0.9416298168035376,0.017315290162063363,0.023492004722707755,2212,0.7002712477396021,0.7056962025316456,0.7070524412296564,0.0004894459518756489,0.03641815513814163,0.628099173553719,12,360,183690,13.66388888888889,14,28972248,0.3120687999908114,0.3120687999908114,0.3120687999908114
typed,47,test,fixed_6_03,6,"[2, 5, 10, 22, 29, 39]",True,0.9876543209876543,0.9386718277488811,0.9625403125775241,0.7449882847212767,0.925147697349682,0.7201692732783807,0.8499507297612675,7.1509094444444425,97,0.0075129734335063125,37,5.174167046506984,137,127,0.927007299270073,0.035516535433070914,0.00010000000000021103,0.13343333333333307,7915,0.47643714466203413,0.6274162981680353,0.9383449147188881,0.017709520739396845,0.024209536293112018,2212,0.7201627486437613,0.7242314647377939,0.7296564195298373,0.0007142151532982343,0.0338098824854875,0.5950413223140496,12,360,183690,13.66388888888889,14,28972248,0.30520529999921564,0.30520529999921564,0.30520529999921564
typed,11,validation,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.9821585626334967,0.9455667110197169,0.9635153457414027,0.7316555242361087,0.9129561248196375,0.7061163086037486,0.8207384760910842,7.1509094444444425,142,0.010998373479978313,34,4.754639988682094,137,127,0.927007299270073,0.026057480314960694,0.00010000000000021103,0.13343333333333307,7915,0.43108022741629815,0.608717624763108,0.9444093493367025,0.019427597037407474,0.02519275781965834,2212,0.6948462929475587,0.6984629294755877,0.7011754068716094,0.0005122161860650043,0.037154913071643945,0.5206611570247934,12,360,187850,13.66388888888889,14,30434375,0.31923229999665637,0.31923229999665637,0.31923229999665637
typed,11,test,fixed_6_04,6,"[2, 5, 6, 10, 22, 39]",True,0.9798843349258235,0.9427845651385025,0.9609765119289809,0.7332647750447107,0.9206659703664943,0.7086765501253991,0.8439895934867646,7.1509094444444425,160,0.012392533498567114,32,4.4749552834654995,137,127,0.927007299270073,0.028421259842519742,0.00010000000000021103,0.13343333333333307,7915,0.4192040429564119,0.5920404295641187,0.9404927353126974,0.02125302738703238,0.027315743584685744,2212,0.701627486437613,0.7066003616636528,0.711121157323689,0.0006439194257325173,0.03602899464383729,0.5041322314049587,12,360,187850,13.66388888888889,14,30434375,0.401551400005701,0.401551400005701,0.401551400005701
