method,model_seed,simulator_training_track,raw_interpretation,row_count,event_episode_count,physical_episode_count,integrity_row_count,detection_precision,detection_recall,detection_f1,event_macro_f1_observed_labels,event_episode_correct,event_episode_accuracy,physical_row_correct,physical_row_total,physical_row_top1,physical_row_top3,physical_episode_correct,physical_episode_top1,integrity_row_correct,integrity_row_total,integrity_row_top1,false_alarm_episodes,normal_minutes,false_alarm_episodes_per_normal_min,mean_detection_delay_s,median_detection_delay_s
D_ANDES_validation_selected_causal_features,29,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8521638479840524,0.9439754959575454,0.8957231450345562,0.2540470132409198,3,0.25,38,19208,0.0019783423573511,0.0234277384423157,0,0.0,2097,9605,0.2183237896928683,482,7.702450000006749,62.57749157730043,0.6668333333315104,0.0334999999972751
E_event_conditioned_descriptor,29,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8736618148660971,0.9213947359048332,0.8968936347247262,0.2062746331021993,3,0.25,3,19208,0.0001561849229487,0.0688775510204081,0,0.0,4015,9605,0.418011452368558,583,7.702450000006749,75.69020246797956,0.2112500000003289,0.0335000000050058
F_hybrid_et_physics,29,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8736618148660971,0.9213947359048332,0.8968936347247262,0.2062746331021993,3,0.25,7,19208,0.0003644314868804,0.2736880466472303,0,0.0,4015,9605,0.418011452368558,583,7.702450000006749,75.69020246797956,0.2112500000003289,0.0335000000050058
G_integrity_availability_gate,29,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8816738360323887,0.992805499163016,0.9339453537265676,0.2624779542178759,3,0.25,5,19208,0.0002603082049146,0.2730633069554352,0,0.0,9456,9605,0.984487246225924,583,7.702450000006749,75.69020246797956,0.1945000000015018,0.0
A_original_136_flat,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8601417037403196,0.9296221106243544,0.8935332580192393,0.1736601169644424,2,0.1666666666666666,19,19208,0.0009891711786755,0.0247292794668887,0,0.0,4440,9605,0.4622592399791775,496,7.702450000006749,64.39509506709753,0.2112500000003289,0.0335000000050058
B_original_136_typed,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8775639740763012,0.9356056558749154,0.905655823895468,0.1739157645569216,2,0.1666666666666666,1145,19208,0.0596105789254477,0.11948146605581,0,0.0,2649,9605,0.2757938573659552,355,7.702450000006749,46.089231348426665,0.2112500000003289,0.0335000000050058
C_universal_z_candidate,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8775639740763012,0.9356056558749154,0.905655823895468,0.1739157645569216,2,0.1666666666666666,800,19208,0.041649312786339,0.2493752603082049,1,0.2,2871,9605,0.2989068193649141,355,7.702450000006749,46.089231348426665,0.2112500000003289,0.0335000000050058
D_ANDES_validation_selected_causal_features,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8643265880246795,0.9629590055917656,0.91098082819502,0.2639133967355613,3,0.25,21,19208,0.0010932944606413,0.0048417326114119,0,0.0,2021,9605,0.2104112441436751,544,7.702450000006749,70.62687846068762,0.6529166666659117,0.0334999999977296
E_event_conditioned_descriptor,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8775639740763012,0.9356056558749154,0.905655823895468,0.1739157645569216,2,0.1666666666666666,2,19208,0.0001041232819658,0.1367138692211578,0,0.0,2871,9605,0.2989068193649141,355,7.702450000006749,46.089231348426665,0.2112500000003289,0.0335000000050058
F_hybrid_et_physics,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8775639740763012,0.9356056558749154,0.905655823895468,0.1739157645569216,2,0.1666666666666666,798,19208,0.0415451895043731,0.2491149521032903,0,0.0,2871,9605,0.2989068193649141,355,7.702450000006749,46.089231348426665,0.2112500000003289,0.0335000000050058
G_integrity_availability_gate,47,frozen_v70_RAW_normal_calibrated,calibration-informed descriptive transfer; RAW Event 8 absent,41942,12,5,9605,0.8836692588478019,0.9915589272358158,0.9345104226108556,0.2373152180798726,3,0.25,800,19208,0.041649312786339,0.2493752603082049,1,0.2,9382,9605,0.9767829255596044,355,7.702450000006749,46.089231348426665,0.1945000000015018,0.0
V2_A_typed,11,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9622796602429445,0.7505075328560744,0.8433016508254128,0.15156563483288366,0,0.0,1707,19208,0.0888692211578509,0.0910558100791337,0,0.0,1299,9605,0.13524206142634046,197,7.702450000006749,25.576277677859302,1.6820000000006985,0.06700000001001172
V2_A_candidate,11,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9622796602429445,0.7505075328560744,0.8433016508254128,0.15156563483288366,0,0.0,1,19208,5.2061640982923784e-05,0.000468554768846314,0,0.0,1413,9605,0.14711087975013015,197,7.702450000006749,25.576277677859302,1.6820000000006985,0.06700000001001172
V2_A_typed,29,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9524286647789153,0.7786800584107989,0.8568349271045619,0.14176063484577872,0,0.0,347,19208,0.01806538942107455,0.05164514785506039,0,0.0,1773,9605,0.18459135866736076,256,7.702450000006749,33.23617809914711,0.7030000000000882,0.033999999999650754
V2_A_candidate,29,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9524286647789153,0.7786800584107989,0.8568349271045619,0.14176063484577872,0,0.0,8,19208,0.00041649312786339027,0.0010412328196584756,0,0.0,1813,9605,0.18875585632483083,256,7.702450000006749,33.23617809914711,0.7030000000000882,0.033999999999650754
V2_A_typed,47,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9334352625298329,0.8915126259928055,0.911992421620243,0.12169034288223252,0,0.0,11,19208,0.0005726780508121616,0.002603082049146189,0,0.0,4135,9605,0.4305049453409682,323,7.702450000006749,41.93470908603327,0.21408333333355734,0.033999999999195785
V2_A_candidate,47,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9334352625298329,0.8915126259928055,0.911992421620243,0.12169034288223252,0,0.0,5,19208,0.0002603082049146189,0.0023427738442315703,0,0.0,4185,9605,0.43571056741280584,323,7.702450000006749,41.93470908603327,0.21408333333355734,0.033999999999195785
V2_A_typed,83,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9511959669634238,0.6316914200235068,0.7591978254820966,0.11197303249146759,0,0.0,188,19208,0.009787588504789672,0.011193252811328613,0,0.0,1096,9605,0.11410723581467985,244,7.702450000006749,31.67823225074959,0.8725000000000591,0.03399999999987813
V2_A_candidate,83,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9511959669634238,0.6316914200235068,0.7591978254820966,0.11197303249146759,0,0.0,3,19208,0.00015618492294877136,0.00041649312786339027,0,0.0,1198,9605,0.12472670484122853,244,7.702450000006749,31.67823225074959,0.8725000000000591,0.03399999999987813
V2_A_typed,101,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9479226655697244,0.8207429568686113,0.8797602458625231,0.13779736816474294,1,0.08333333333333333,67,19208,0.0034881299458558936,0.00989171178675552,0,0.0,2526,9605,0.2629880270692348,218,7.702450000006749,28.302682912554964,0.4640833333335574,0.03399999999965053
V2_A_candidate,101,ANDES_V2_RAW_NORMAL_CALIBRATED,calibration-informed V2 Track-A transfer; RAW Event 8 absent,41942,12,5,9605,0.9479226655697244,0.8207429568686113,0.8797602458625231,0.13779736816474294,1,0.08333333333333333,3,19208,0.00015618492294877136,0.0013536026655560183,0,0.0,2619,9605,0.27267048412285266,218,7.702450000006749,28.302682912554964,0.4640833333335574,0.03399999999965053
V2_B_typed,11,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.8879598662207357,0.8699647398226307,0.8788701987946388,0.11857001363342377,0,0.0,3,19208,0.00015618492294877136,0.0849645980841316,0,0.0,1203,9605,0.1252472670484123,1033,7.702450000006749,134.1131717828866,0.21408333333355734,0.033999999999195785
V2_B_candidate,11,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.8879598662207357,0.8699647398226307,0.8788701987946388,0.11857001363342377,0,0.0,4,19208,0.00020824656393169514,0.0005726780508121616,0,0.0,1649,9605,0.17168141592920355,1033,7.702450000006749,134.1131717828866,0.21408333333355734,0.033999999999195785
V2_B_typed,29,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.9045931436190744,0.9181892652348898,0.9113404977375565,0.1271710557215161,0,0.0,16,19208,0.0008329862557267805,0.02712411495210329,1,0.2,3664,9605,0.3814679854242582,931,7.702450000006749,120.87063207150767,0.46125000000032895,0.033999999999195785
V2_B_candidate,29,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.9045931436190744,0.9181892652348898,0.9113404977375565,0.1271710557215161,0,0.0,5,19208,0.0002603082049146189,0.00041649312786339027,0,0.0,3892,9605,0.4052056220718376,931,7.702450000006749,120.87063207150767,0.46125000000032895,0.033999999999195785
V2_B_typed,47,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.909164163797524,0.8840688107703815,0.8964408891457051,0.1187272959680882,0,0.0,6,19208,0.0003123698458975427,0.001405664306538942,0,0.0,2731,9605,0.28433107756376885,983,7.702450000006749,127.62173074789692,0.2112500000003289,0.03350000000500586
V2_B_candidate,47,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.909164163797524,0.8840688107703815,0.8964408891457051,0.1187272959680882,0,0.0,4,19208,0.00020824656393169514,0.0006768013327780091,0,0.0,2953,9605,0.30744403956272776,983,7.702450000006749,127.62173074789692,0.2112500000003289,0.03350000000500586
V2_B_typed,83,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.9283307810107198,0.8636250311642982,0.8948096758123143,0.16923984900795855,0,0.0,4,19208,0.00020824656393169514,0.039462723865056226,0,0.0,2765,9605,0.28787090057261844,592,7.702450000006749,76.8586618542777,0.4640833333335574,0.03399999999965053
V2_B_candidate,83,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.9283307810107198,0.8636250311642982,0.8948096758123143,0.16923984900795855,0,0.0,9,19208,0.000468554768846314,0.0007809246147438567,1,0.2,2965,9605,0.3086933888599688,592,7.702450000006749,76.8586618542777,0.4640833333335574,0.03399999999965053
V2_B_typed,101,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.8785369220151829,0.9067920361862022,0.8924408924408924,0.11466010279534582,0,0.0,10,19208,0.0005206164098292378,0.08918159100374844,1,0.2,2117,9605,0.22040603852160334,974,7.702450000006749,126.45327136159878,0.2112500000003289,0.03350000000500586
V2_B_candidate,101,ANDES_V2_DOMAIN_RANDOMIZED,strict V2 Track-B transfer with first-sample causal unit normalization; RAW Event 8 absent,41942,12,5,9605,0.8785369220151829,0.9067920361862022,0.8924408924408924,0.11466010279534582,0,0.0,4,19208,0.00020824656393169514,0.0008329862557267805,0,0.0,2698,9605,0.2808953669963561,974,7.702450000006749,126.45327136159878,0.2112500000003289,0.03350000000500586
